,Unnamed: 0,domestic total gross,genre,movie title,production_budget,rating,release date,runtime (mins)
362,362,9400.0,Documentary,Station to Station,,Unrated,2015-08-21,62
363,363,2877900.0,Horror,The Pyramid,,R,2014-12-05,89
364,364,4300.0,Documentary,Yangsi,,Unrated,2012-12-07,82
365,365,9100.0,Comedy / Drama,The Quitter,,Unrated,2014-09-12,85
366,366,33000.0,Comedy,L!fe Happens,,R,2012-04-13,100
367,367,2570700.0,Foreign,Kick,,Unrated,2014-07-25,150
368,368,246300.0,Documentary,Art and Craft,,Unrated,2014-09-19,89
369,369,14400.0,Documentary,"How Much Does Your Building Weigh, Mr. Foster?",,Unrated,2012-01-25,78
370,370,1603400.0,Documentary,Fed Up,,PG,2014-05-09,92
371,371,185314900.0,Action / Adventure,The Revenant,$135 million,R,2015-12-25,151
372,372,7500.0,Drama,Janie Jones,,Unrated,2011-10-28,106
373,373,50988300.0,Thriller,Into The Storm,$50 million,PG-13,2014-08-08,89
374,374,138700.0,Foreign / Action,Fists of Legend,,Unrated,2013-04-12,154
375,375,52900700.0,Romantic Comedy,About Last Night,$12.5 million,R,2014-02-14,100
376,376,6100.0,Romantic Comedy,Save the Date,,R,2012-12-14,97
377,377,8132200.0,Comedy,Bad Words,,R,2014-03-14,88
378,378,182015800.0,Comedy,Bridesmaids,$32.5 million,R,2011-05-13,125
379,379,33200.0,Foreign,Hermano,,Unrated,2012-08-24,97
380,380,21700.0,Romantic Comedy,In Over My Head,"$100,000",Unrated,2012-10-26,106
381,381,17605400.0,Thriller,The Counselor,$25 million,R,2013-10-25,117
382,382,105300.0,Documentary,Korengal,,R,2014-05-30,85
383,383,15153900.0,Action Comedy,American Ultra,$28 million,R,2015-08-21,96
384,384,64900.0,Foreign,Murder 2,,Unrated,2011-07-08,145
385,385,57000.0,Documentary,"Women, Art, Revolution",,Unrated,2011-06-01,83
386,386,8800.0,Music Drama,Northern Soul,,R,2015-10-02,102
387,387,27400.0,Action,Bonnie & Clyde Vs. Dracula,,Unrated,2011-03-11,90
388,388,343900.0,Historical Drama,The Mill and the Cross,,Unrated,2011-09-14,92
389,389,476300.0,Foreign,No One Killed Jessica,,Unrated,2011-01-07,130
390,390,49900.0,Comedy,Union Square,,Unrated,2012-07-13,80
391,391,59158300.0,Horror,Evil Dead,$17 million,R,2013-04-05,91
392,392,2109100.0,Drama,The Immigrant,,R,2014-05-16,120
393,393,2900.0,Documentary,Knuckle,,R,2011-12-09,97
394,394,250200.0,Foreign,20 Once Again,,Unrated,2015-01-16,131
395,395,96600.0,Musical,The Tales of Hoffmann,,Unrated,2015-03-13,138
396,396,352694900.0,Action / Adventure,The Hunger Games: Mockingjay - Part 1,$125 million,PG-13,2014-11-21,123
397,397,1151600.0,Thriller,The Captive,,Unrated,2014-09-05,112
398,398,79667100.0,Sci-Fi Adventure,John Carter,$250 million,PG-13,2012-03-09,132
399,399,11200.0,Documentary,Inside the Mind of Leonardo Da Vinci in 3D,,Unrated,2014-12-19,84
400,400,95800.0,Comedy,Somebody Up There Likes Me,,Unrated,2013-03-08,76
401,401,33600.0,Foreign,For a Woman,,Unrated,2014-05-02,110
402,402,25900.0,Foreign,Attenberg,,Unrated,2012-03-09,97
403,403,5900.0,Foreign,Young and Wild,,Unrated,2012-11-30,96
404,404,47314800.0,Comedy,The Three Stooges,$30 million,PG,2012-04-13,92
405,405,75467600.0,Fantasy,Percy Jackson: Sea of Monsters,$90 million,PG,2013-08-07,106
406,406,50200.0,Drama,A Master Builder,,Unrated,2014-07-23,127
407,407,9200.0,Comedy,"Small, Beautiful Moving Parts",,Unrated,2012-05-11,0
408,408,50000.0,Comedy,Appropriate Behavior,,Unrated,2015-01-16,88
409,409,162700.0,Romantic Comedy,The Last Women Standing,,Unrated,2015-11-11,101
410,410,393300.0,Adventure,At Any Price,,R,2013-04-24,105
411,411,8800.0,Documentary,Counting,,Unrated,2015-07-31,111
412,412,13300.0,Documentary,Concerning Violence,,Unrated,2014-12-05,78
413,413,126584700.0,Comedy / Drama,Magic Mike,$7 million,R,2012-06-29,110
414,414,16800.0,Romance,A Little Bit of Heaven,,PG-13,2012-05-04,107
415,415,6700.0,Foreign,Manuscripts Don't Burn,,Unrated,2014-07-25,125
416,416,8200.0,Thriller,Girls Against Boys,,R,2013-02-01,0
417,417,104564200.0,Thriller,Olympus Has Fallen,$70 million,R,2013-03-22,120
418,418,8400.0,Documentary,Next Year Jerusalem,,Unrated,2014-05-16,72
419,419,18600.0,Documentary,One Day Pina Asked...,,Unrated,2014-04-04,57
420,420,194563900.0,Action / Adventure,Thor,$150 million,PG-13,2011-05-06,115
421,421,85600.0,Crime Drama,Water & Power,"$600,000",Unrated,2014-05-02,88
422,422,9700.0,Sci-Fi,Radio Free Albemuth,,R,2014-06-27,111
423,423,54200.0,Drama,The Fitzgerald Family Christmas,,PG-13,2012-12-07,99
424,424,70579500.0,Drama,The Big Short,$28 million,R,2015-12-11,130
425,425,32200.0,Action Comedy,Cat Run,,R,2011-04-01,93
426,426,3100.0,Crime Drama,Approaching Midnight,,Unrated,2013-08-30,86
427,427,1200.0,Horror,A Zombie Invasion,,Unrated,2013-12-12,0
428,428,3279800.0,Romantic Comedy,From Prada to Nada,,PG-13,2011-01-28,107
429,429,201100.0,Comedy,Gemma Bovery,,R,2015-05-29,99
430,430,3706300.0,Drama,Last Ounce of Courage,,PG,2012-09-14,101
431,431,533000.0,Drama,Tracks,,PG-13,2014-09-19,102
432,432,136000.0,Foreign,"Turn Me On, Dammit!",,Unrated,2012-03-30,76
433,433,3602200.0,Sports Comedy,Nitro Circus the Movie 3D,,PG-13,2012-08-08,88
434,434,168100.0,Foreign,Human Capital,,Unrated,2015-01-09,111
435,435,277200.0,Animation,Ernest & Celestine,,PG,2014-02-28,80
436,436,883600.0,Documentary,Bill W.,,Unrated,2012-05-18,104
437,437,3200.0,Drama,Xenia,,Unrated,2015-10-09,123
438,438,89413100.0,Drama,Saving Mr. Banks,$35 million,PG-13,2013-12-13,120
439,439,57600.0,Foreign,Beloved Sisters,,Unrated,2015-01-09,171
440,440,173400.0,Foreign,Shirin Farhad Ki Toh Nikal Padi,,Unrated,2012-08-24,0
441,441,30792200.0,Comedy,A Walk in the Woods,,R,2015-09-02,104
442,442,13133600.0,Comedy,Hot Tub Time Machine 2,$14 million,R,2015-02-20,93
443,443,22200.0,Documentary,The Great Flood,,Unrated,2014-01-08,76
444,444,2827400.0,Romantic Comedy,Ruby Sparks,,R,2012-07-25,104
445,445,13000.0,Comedy / Drama,"10,000 Km",,R,2015-07-10,99
446,446,898400.0,Documentary,Generation Iron,,PG-13,2013-09-20,106
447,447,388200.0,Drama,Joe,,R,2014-04-11,117
448,448,3241600.0,Comedy,In a World,,R,2013-08-09,0
449,449,68200.0,Documentary,Public Speaking,,Unrated,2011-02-23,82
450,450,44100.0,Documentary,The Last Of The Unjust,,PG-13,2014-02-07,218
451,451,188300.0,Foreign,Joker,,Unrated,2012-08-31,200
452,452,298700.0,Foreign,Rascals,,Unrated,2011-10-07,128
453,453,400500.0,Documentary,The Armstrong Lie,,R,2013-11-08,122
454,454,136085200.0,Action / Adventure,Kingsman: The Secret Service,$81 million,R,2015-02-13,129
455,455,14227900.0,Comedy / Drama,Inside Llewyn Davis,,R,2013-12-06,105
456,456,29100.0,Foreign,"The Devil, Probably",,Unrated,2012-01-13,95
457,457,327400.0,Foreign,Happy Ending,,Unrated,2014-11-21,0
458,458,4900.0,Comedy,Jenny's Wedding,,PG-13,2015-07-31,94
459,459,89561800.0,War,Fury,$68 million,R,2014-10-17,134
460,460,171600.0,Documentary,All Things Must Pass,,Unrated,2015-10-16,97
461,461,98633900.0,Western,The Lone Ranger,$215 million,PG-13,2013-07-03,149
462,462,12700.0,Foreign,In the Fog,,Unrated,2013-06-14,128
463,463,77400.0,Horror,No One Lives,,R,2013-05-10,85
464,464,106000.0,Foreign,The Way He Looks,,Unrated,2014-11-07,95
465,465,353100.0,Documentary,Ballet 422,,PG,2015-02-06,72
466,466,62300.0,Comedy,Gueros,,Unrated,2015-05-20,106
467,467,10000.0,Foreign,On the Other Side of the Tracks,,R,2014-04-04,96
468,468,27100.0,Comedy,Immigration Tango,,R,2011-02-18,90
469,469,416100.0,Drama,The Witness,,Unrated,2015-10-30,112
470,470,155609900.0,Family Comedy,The Smurfs,$110 million,PG,2011-07-29,86
471,471,373995900.0,Animation,Inside Out,$175 million,PG,2015-06-19,94
472,472,8600.0,Thriller,Wrecked,,R,2011-04-01,89
473,473,170100.0,Foreign,3 Hearts,,PG-13,2015-03-13,106
474,474,4344600.0,Musical,Prem Ratan Dhan Payo,,Unrated,2015-11-12,171
475,475,15599700.0,IMAX,To the Arctic,,G,2012-04-20,40
476,476,179200.0,Foreign / Action,That Demon Within,,Unrated,2014-04-18,112
477,477,1609000.0,Action / Adventure,Batman Begins,,PG-13,2012-07-19,140
478,478,76466400.0,Thriller,Act of Valor,$12 million,R,2012-02-24,111
479,479,6800.0,Documentary,Steve McQueen: The Man & Le Mans,,Unrated,2015-11-13,102
480,480,3300.0,Documentary,Fatal Assistance,,Unrated,2014-02-28,99
481,481,81600.0,Documentary,The Island President,,PG,2012-03-28,101
482,482,39100.0,Foreign / Action,Fetih 1453: The Conquest of Constantinople,,Unrated,2012-04-06,160
483,483,410700.0,Documentary,Janis: Little Girl Blue,,Unrated,2015-11-27,103
484,484,25400.0,Animation,The Rabbi's Cat,,Unrated,2012-12-07,100
485,485,5400.0,Family Comedy,Bringing Up Bobby,,PG-13,2012-09-28,95
486,486,1600.0,Drama,Stations of the Cross,,Unrated,2015-07-10,110
487,487,18487600.0,Documentary,Bears,,G,2014-04-18,78
488,488,20200.0,Foreign,Forbidden Games,,Unrated,2015-04-24,86
489,489,83500.0,Documentary,This is Not a Film,,Unrated,2012-02-29,75
490,490,50600.0,Romantic Comedy,Jewtopia,,Unrated,2013-09-20,90
491,491,499300.0,Foreign,New World,,Unrated,2013-03-22,134
492,492,308400.0,Foreign,Go Goa Gone,,Unrated,2013-05-10,111
493,493,6700.0,Drama,Welcome to Pine Hill,,Unrated,2013-03-01,81
494,494,11700.0,Documentary,China Heavyweight,,Unrated,2012-07-06,89
495,495,18463800.0,Sci-Fi Horror,The Thing,$38 million,R,2011-10-14,0
496,496,1764800.0,Documentary,Senna,,PG-13,2011-08-12,106
497,497,2667900.0,Documentary,The Queen of Versailles,,PG,2012-07-20,100
498,498,109600.0,Comedy / Drama,Gimme the Loot,,Unrated,2013-03-22,79
499,499,35805100.0,Crime Drama,The Gambler,$25 million,R,2014-12-25,111
500,500,51100.0,Drama,Went The Day Well?,,Unrated,2011-05-20,92
501,501,28358400.0,Romantic Comedy,That Awkward Moment,$8 million,R,2014-01-31,94
502,502,1113300.0,Romantic Comedy,Laggies,,R,2014-10-24,100
503,503,2710400.0,Drama,Youth,,R,2015-12-04,118
504,504,1092900.0,Romance,Third Person,,R,2014-06-20,130
505,505,175900.0,Foreign,Snow Girl and the Dark Crystal,,Unrated,2015-02-27,118
506,506,5600.0,Thriller,The Living,,R,2015-04-03,91
507,507,70400.0,Comedy,People Places Things,,R,2015-08-14,85
508,508,93600.0,Drama,Kings Faith,,PG-13,2013-04-26,107
509,509,33500.0,Foreign,Celine & Julie Go Boating,,Unrated,2012-05-04,193
510,510,31200.0,Documentary,Fire in the Blood,,Unrated,2013-09-06,86
511,511,22000.0,Documentary,Charlotte Rampling: The Look,,Unrated,2011-11-04,90
512,512,6900.0,Thriller,Inescapable,,R,2013-02-22,93
513,513,61700.0,Documentary,Farmageddon,,Unrated,2011-06-17,90
514,514,20700.0,Comedy,Sophomore,,Unrated,2012-01-13,98
515,515,381900.0,Foreign / Action,Shootout at Wadala,,Unrated,2013-05-03,155
516,516,1353800.0,Foreign,Bol Bachchan,,PG,2012-07-06,106
517,517,848000.0,Comedy,Darling Companion,,PG-13,2012-04-20,103
518,518,13841300.0,Drama,People Like Us,$16 million,PG-13,2012-06-29,115
519,519,442652800.0,Action / Adventure,The Hunger Games: Catching Fire,$130 million,PG-13,2013-11-22,146
520,520,43400.0,Documentary,Nowitzki,,Unrated,2015-07-10,106
521,521,3325100.0,Foreign,Phoenix,,PG-13,2015-07-24,98
522,522,167000.0,Documentary,Free the Mind,,Unrated,2013-05-03,80
523,523,936276700.0,Sci-Fi Fantasy,Star Wars: The Force Awakens,$245 million,PG-13,2015-12-18,136
524,524,644300.0,Action Drama,Brothers: Blood Against Blood,,Unrated,2015-08-14,156
525,525,8000.0,Documentary,Steak,,Unrated,2015-07-17,135
526,526,15279600.0,Sci-Fi Action,Lockout,$20 million,PG-13,2012-04-13,110
527,527,41558100.0,Romantic Comedy,Only You,,PG,1994-10-07,109
528,528,136082600.0,Action Drama,Lone Survivor,$40 million,R,2013-12-25,121
529,529,27600.0,Comedy,Adult World,,R,2014-02-14,93
530,530,86876200.0,Crime Drama,Jack Reacher,$60 million,PG-13,2012-12-21,130
531,531,9500.0,Foreign,I'm Glad My Mother is Alive,,Unrated,2011-09-02,90
532,532,79300.0,Foreign,Just a Sigh,,Unrated,2014-03-21,105
533,533,42600.0,Documentary,Teenage,,Unrated,2014-03-14,78
534,534,30100.0,Drama,Othello,,Unrated,2014-04-25,90
535,535,119100.0,Documentary,Penton: The John Penton Story,,Unrated,2014-06-23,0
536,536,11100.0,Comedy,The Do-Deca-Pentathlon,,R,2012-07-06,90
537,537,628400.0,Sci-Fi Thriller,The Signal,,PG-13,2014-06-13,95
538,538,13200.0,Action,Deep Gold,,PG-13,2011-04-22,83
539,539,52057100.0,Animation,Beauty and the Beast,,G,2012-01-13,84
540,540,4000.0,Comedy,Pickin & Grinnin,,R,2012-09-07,0
541,541,3859600.0,Family,Spare Parts,,PG-13,2015-01-16,83
542,542,49000.0,Drama,My Brother The Devil,,Unrated,2013-03-22,111
543,543,83211300.0,Sports Drama,Moneyball,$50 million,PG-13,2011-09-23,126
544,544,12100.0,Drama,InSight,,R,2011-09-02,92
545,545,278800.0,Concert,Passione,,Unrated,2011-06-22,90
546,546,4900.0,Documentary,Smiling Through the Apocalypse,,Unrated,2014-09-12,99
547,547,58888000.0,Action / Adventure,Fantastic Four,$120 million,PG-13,2015-08-07,100
548,548,146500.0,Foreign,The Divine Move,,Unrated,2014-07-25,118
549,549,139400.0,Thriller,The Loneliest Planet,,Unrated,2012-10-26,113
550,550,52200.0,Foreign,Love U Mr. Kalakaar,,Unrated,2011-05-13,0
551,551,1249500.0,Thriller,Black Sea,,R,2015-01-23,115
552,552,252600.0,Documentary,The Summit,,R,2013-10-04,102
553,553,56923400.0,Comedy,Horrible Bosses 2,$42 million,R,2014-11-26,108
554,554,24200.0,Thriller,Grand Piano,,R,2014-03-07,90
555,555,72900.0,Sci-Fi Action,Predestination,,R,2015-01-09,97
556,556,6500.0,Drama,The Playroom,,Unrated,2013-04-05,0
557,557,2800.0,Drama,McCanick,,R,2014-03-21,96
558,558,12500.0,Foreign,Queen Margot,,R,2014-05-09,0
559,559,166900.0,Documentary,Revenge of the Electric Car,,PG-13,2011-10-21,90
560,560,3600.0,Crime Thriller,Aftermath,,Unrated,2014-11-28,0
561,561,11500.0,Drama,Frankie & Alice,,R,2011-09-29,102
562,562,12938100.0,Concert,Glee The 3D Concert Movie,$9 million,PG,2011-08-12,100
563,563,2700.0,Comedy,Two-Bit Waltz,,R,2014-10-24,79
564,564,159606300.0,Animation,Hotel Transylvania,$85 million,PG,2012-09-28,91
565,565,182200.0,Adventure,The Young & Prodigious T.S. Spivet,,PG,2015-07-31,105
566,566,290900.0,Horror,Munger Road,,PG-13,2011-09-30,86
567,567,122400.0,Thriller,The Woman in the Fifth,,R,2012-06-15,83
568,568,13200.0,Comedy / Drama,Grassroots,,R,2012-06-22,0
569,569,356597700.0,Action / Adventure,Guardians of the Galaxy,$170 million,PG-13,2014-08-01,121
570,570,29800.0,Foreign / Action,Clash,,R,2011-03-11,90
571,571,7550400.0,Comedy / Drama,The Spectacular Now,,R,2013-08-02,95
572,572,78900.0,Documentary,Whitey: USA v. James J. Bulger,,R,2014-06-27,107
573,573,10600.0,Foreign,A Screaming Man,,Unrated,2011-04-13,92
574,574,408200.0,Foreign,Khiladi 786,,Unrated,2012-12-07,141
575,575,16162500.0,Action Comedy,Seven Psychopaths,$15 million,R,2012-10-12,109
576,576,300.0,Horror Thriller,Playback,,R,2012-03-16,95
577,577,3400.0,Documentary,Drew: The Man Behind the Poster,,Unrated,2013-08-14,0
578,578,28700.0,Crime,The Sweeney,,R,2013-03-01,112
579,579,223500.0,Comedy Thriller,Crystal Fairy,,Unrated,2013-07-12,98
580,580,6600.0,Drama,The Last Fall,,Unrated,2012-10-26,0
581,581,20500.0,Romance,Love and Honor,,PG-13,2013-03-22,96
582,582,5800.0,Drama,The Time Being,,Unrated,2013-07-26,85
583,583,112500.0,Comedy,Six Dance Lessons in Six Weeks,,Unrated,2014-12-12,107
584,584,338100.0,Foreign,Love,,Unrated,2012-02-17,0
585,585,28833900.0,Action,Point Break,$105 million,PG-13,2015-12-25,113
586,586,613700.0,Animation,The Greatest Miracle,,PG,2011-10-14,72
587,587,90948600.0,Musical,Annie,$65 million,PG,2014-12-19,118
588,588,136888300.0,Sci-Fi,Super 8,$50 million,PG-13,2011-06-10,112
589,589,59800.0,Family,Snowmen,,PG,2011-10-21,86
590,590,207700.0,Documentary,No Place on Earth,,Unrated,2013-04-05,83
591,591,772100.0,Foreign,The Hedgehog,,Unrated,2011-08-19,98
592,592,22600.0,Foreign,Salut D'Amour,,Unrated,2015-04-10,112
593,593,665600.0,Drama,Not Fade Away,$20 million,R,2012-12-21,112
594,594,69400.0,Foreign,Battle of the Brides,,Unrated,2011-05-06,100
595,595,5500.0,Crime Comedy,Flypaper,,Unrated,2011-08-19,87
596,596,233011700.0,Animation,Madagascar 3: Europe's Most Wanted,$145 million,PG,2012-06-08,93
597,597,2287500.0,Documentary,Blackfish,,PG-13,2013-07-19,83
598,598,16400.0,Comedy / Drama,Barefoot,,PG-13,2014-02-21,90
599,599,362400.0,Foreign,"Like Father, Like Son",,Unrated,2014-01-17,121
600,600,81239300.0,Family,Paddington,$55 million,PG,2015-01-16,95
601,601,34200.0,Documentary,Meet the Fokkens,,Unrated,2012-08-08,80
602,602,33586700.0,Drama,Paper Towns,$12 million,PG-13,2015-07-24,109
603,603,176300.0,Documentary,NAS: Time is Illmatic,,Unrated,2014-10-01,78
604,604,446100.0,Documentary,Listen to Me Marlon,,Unrated,2015-07-29,102
605,605,9900.0,Thriller,In the House of Flies,,Unrated,2014-05-09,92
606,606,81800.0,Comedy,Better Living Through Chemistry,,Unrated,2014-03-14,91
607,607,1081500.0,Documentary,First Position,,Unrated,2012-05-04,90
608,608,5900.0,Sci-Fi Action,Universal Soldier: Day of Reckoning,,R,2012-11-30,114
609,609,132700.0,Documentary,The Last Mountain,,PG,2011-06-03,95
610,610,121600.0,Animation,Love Live! The School Idol Movie,,Unrated,2015-09-11,99
611,611,8900.0,Drama,Restless City,,R,2012-04-27,76
612,612,6071700.0,Foreign,For Greater Glory,,R,2012-06-01,143
613,613,12400.0,Comedy,Elektra Luxx,,R,2011-03-11,100
614,614,15255800.0,Drama,Beyond the Lights,$7 million,PG-13,2014-11-14,116
615,615,50170900.0,Crime Drama,Gangster Squad,$60 million,R,2013-01-11,113
616,616,34800.0,Romance,Musical Chairs,,PG,2012-03-23,100
617,617,101400.0,Documentary,A Poem Is a Naked Person,,Unrated,2015-07-01,90
618,618,10700.0,Documentary,Elemental,,Unrated,2013-05-17,92
619,619,2800.0,Drama,The Lesser Blessed,,R,2013-05-24,86
620,620,96980300.0,Drama,The Imitation Game,,PG-13,2014-11-28,114
621,621,44000.0,Drama,Queen and Country,,Unrated,2015-02-18,115
622,622,60700.0,Foreign,Faust,,Unrated,2013-11-15,134
623,623,107371200.0,Comedy,This is the End,$32 million,R,2013-06-12,107
624,624,129607000.0,Animation,The Peanuts Movie,$99 million,G,2015-11-06,93
625,625,6484900.0,Drama,Hitchcock,,PG-13,2012-11-23,98
626,626,44200.0,Drama,Concussion,,R,2013-10-04,96
627,627,49300.0,Foreign,Outrage,,R,2011-12-02,0
628,628,1109100.0,Drama,Macbeth,,R,2015-12-04,110
629,629,62900.0,Foreign,Siddharth,,Unrated,2014-06-27,97
630,630,6700.0,Drama,Some Velvet Morning,,Unrated,2013-12-13,82
631,631,4400.0,Comedy,The Kitchen,,R,2013-03-08,80
632,632,1238100.0,Action / Adventure,Mojin: The Lost Legend,$37 million,Unrated,2015-12-18,127
633,633,128204400.0,Comedy,Horrible Bosses,$35 million,R,2011-07-08,100
634,634,9800.0,Comedy,Zero Charisma,,Unrated,2013-10-11,86
635,635,400400.0,Documentary,When Comedy Went to School,,Unrated,2013-07-31,77
636,636,3300.0,Foreign,French Gigolo,,Unrated,2014-03-21,104
637,637,41192200.0,Action Drama,47 Ronin,$175 million,PG-13,2013-12-25,127
638,638,24600.0,Documentary,The Iran Job,,Unrated,2013-06-07,90
639,639,2000700.0,Foreign,Bodyguard,,Unrated,2011-08-31,145
640,640,115657400.0,Comedy,Trainwreck,$35 million,R,2015-07-17,125
641,641,6526900.0,Drama,Bajirao Mastani,,Unrated,2015-12-18,150
642,642,14405200.0,Drama,The Tree of Life,$32 million,PG-13,2011-05-27,138
643,643,11598200.0,Thriller,Getaway,$18 million,PG-13,2013-08-30,94
644,644,19073800.0,Comedy,Wanderlust,,R,2012-02-24,98
645,645,58721400.0,Action Horror,Dracula Untold,$70 million,PG-13,2014-10-10,92
646,646,41310200.0,Comedy,Sex Tape,$40 million,R,2014-07-18,94
647,647,93200.0,Drama,Breathe In,,R,2014-03-28,98
648,648,54508600.0,Comedy,Diary of a Wimpy Kid: Dog Days,$22 million,PG,2012-08-03,94
649,649,12400.0,Drama,Little England,,Unrated,2015-05-17,132
650,650,507800.0,Foreign,The Flat,,Unrated,2012-10-19,97
651,651,514300.0,Action Drama,Phantom,,Unrated,2015-08-28,136
652,652,135711600.0,Sci-Fi Action,Lucy,$40 million,R,2014-07-25,90
653,653,91900.0,Documentary,Sunshine Superman,,PG,2015-05-22,100
654,654,8300.0,Romantic Comedy,One Small Hitch,,Unrated,2015-02-06,105
655,655,41721800.0,Adventure,Earth to Echo,$13 million,PG,2014-07-02,91
656,656,24400.0,Action Thriller,Kill Me Three Times,,R,2015-04-10,90
657,657,36900.0,Foreign,Mauvais Sang,,Unrated,2013-11-29,105
658,658,2382300.0,Foreign,Renoir,,R,2013-03-29,111
659,659,40700.0,Foreign,Russian Ark,,Unrated,2013-09-06,0
660,660,75400.0,Foreign,War Witch,,Unrated,2013-03-01,0
661,661,2420800.0,Foreign / Action,Krrish 3,,Unrated,2013-11-01,150
662,662,23834500.0,Sci-Fi,Project Almanac,$12 million,PG-13,2015-01-30,106
663,663,7072900.0,Action / Adventure,Baahubali: The Beginning,,Unrated,2015-07-09,159
664,664,7600.0,Foreign,Li'l Quinquin,,Unrated,2015-01-02,200
665,665,116330400.0,Comedy,Spy,$65 million,R,2015-06-05,120
666,666,14700.0,Foreign,The Monk,,R,2013-03-08,101
667,667,235300.0,Comedy,Dr. Cabbie,,Unrated,2014-11-26,101
668,668,43900.0,Documentary,Addiction Incorporated,,PG,2011-12-14,100
669,669,1674400.0,Foreign,A Royal Affair,,R,2012-11-09,132
670,670,5800.0,Documentary,Shout Gladi Gladi,,Unrated,2015-10-02,79
671,671,8286900.0,Drama,Promised Land,,R,2012-12-28,140
672,672,2939400.0,Concert,The Fluffy Movie,,PG-13,2014-07-25,101
673,673,25900.0,Documentary,Harry Dean Stanton: Partly Fiction,,Unrated,2013-09-13,77
674,674,197600.0,Foreign,Love and Lost,,Unrated,2015-03-20,108
675,675,19500.0,Drama,Ardor,,R,2015-07-17,101
676,676,52000.0,Horror Thriller,Spring,,Unrated,2015-03-20,109
677,677,1864700.0,Crime Drama,Legend,,R,2015-11-20,131
678,678,535700.0,Documentary,Scatter My Ashes at Bergdorf's,,PG-13,2013-05-03,93
679,679,3600.0,Foreign,The Stroller Strategy,,Unrated,2013-06-14,88
680,680,58500.0,Drama,I Smile Back,,R,2015-10-23,85
681,681,224300.0,Foreign,Ghanchakkar,,Unrated,2013-06-28,137
